date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
12/25/2010 8:00,19,-23,-11,1031,cv,0.89,0,0
12/25/2010 9:00,21,-22,-9,1030,NE,1.79,0,0
12/25/2010 10:00,25,-22,-7,1030,NE,4.92,0,0
12/25/2010 11:00,35,-23,-6,1029,NW,4.02,0,0
12/25/2010 12:00,22,-23,-4,1027,NW,8.94,0,0
12/25/2010 13:00,19,-23,-3,1025,NW,12.96,0,0
12/25/2010 14:00,26,-22,-4,1025,NE,4.02,0,0
12/25/2010 15:00,21,-22,-3,1024,NE,7.15,0,0
12/25/2010 16:00,20,-22,-4,1023,NE,8.94,0,0
12/25/2010 17:00,89,-21,-6,1024,SE,1.79,0,0
12/25/2010 18:00,93,-21,-9,1023,SE,3.58,0,0
12/25/2010 19:00,104,-21,-9,1023,cv,0.45,0,0
12/25/2010 20:00,121,-21,-11,1023,NW,1.79,0,0
12/25/2010 21:00,117,-19,-12,1022,NE,0.89,0,0
12/25/2010 22:00,111,-20,-10,1022,cv,0.89,0,0
12/25/2010 23:00,135,-20,-10,1022,NW,1.79,0,0
12/26/2010 0:00,163,-20,-11,1021,NW,3.58,0,0
12/26/2010 1:00,128,-19,-12,1020,NW,5.37,0,0
12/26/2010 2:00,41,-20,-12,1020,cv,0.89,0,0
12/26/2010 3:00,26,-18,-7,1020,NW,4.02,0,0
12/26/2010 4:00,20,-17,-6,1019,NW,8.94,0,0
12/26/2010 5:00,22,-17,-6,1018,NW,13.86,0,0
12/26/2010 6:00,27,-17,-6,1018,NW,18.78,0,0
12/26/2010 7:00,25,-17,-6,1018,NW,23.7,0,0
12/26/2010 8:00,27,-17,-5,1018,NW,28.62,0,0
12/26/2010 9:00,30,-17,-4,1018,NW,31.75,0,0
12/26/2010 10:00,32,-16,-2,1017,NW,35.77,0,0
12/26/2010 11:00,29,-16,0,1016,NW,40.69,0,0
12/26/2010 12:00,30,-19,1,1015,NW,48.74,0,0
12/26/2010 13:00,48,-19,2,1014,NW,57.68,0,0
12/26/2010 14:00,51,-19,2,1013,NW,65.73,0,0
12/26/2010 15:00,55,-19,2,1013,NW,73.78,0,0
12/26/2010 16:00,43,-19,1,1013,SE,4.02,0,0
12/26/2010 17:00,34,-19,0,1013,SE,7.15,0,0
12/26/2010 18:00,55,-17,0,1013,SE,11.17,0,0
12/26/2010 19:00,60,-18,0,1013,SE,15.19,0,0
12/26/2010 20:00,76,-16,-1,1013,SE,16.98,0,0
12/26/2010 21:00,75,-17,-6,1013,cv,0.89,0,0
12/26/2010 22:00,58,-16,-6,1013,cv,1.78,0,0
12/26/2010 23:00,60,-16,-6,1013,cv,2.67,0,0
12/27/2010 0:00,81,-17,-9,1012,NW,3.13,0,0
12/27/2010 1:00,92,-16,-9,1012,NW,4.92,0,0
12/27/2010 2:00,130,-17,-9,1012,NW,6.71,0,0
12/27/2010 3:00,161,-17,-9,1011,NW,8.5,0,0
12/27/2010 4:00,151,-17,-11,1010,cv,0.89,0,0
12/27/2010 5:00,125,-16,-9,1010,NW,1.79,0,0
12/27/2010 6:00,108,-17,-9,1010,NW,3.58,0,0
12/27/2010 7:00,121,-16,-11,1011,NE,1.79,0,0
12/27/2010 8:00,124,-16,-11,1011,NW,1.79,0,0
12/27/2010 9:00,106,-14,-7,1011,cv,0.89,0,0
12/27/2010 10:00,130,-15,-3,1011,cv,2.68,0,0
12/27/2010 11:00,137,-16,0,1010,NW,1.79,0,0
12/27/2010 12:00,119,-12,4,1009,NW,7.6,0,0
12/27/2010 13:00,62,-14,6,1009,NW,17.43,0,0
12/27/2010 14:00,47,-15,6,1008,NW,28.61,0,0
12/27/2010 15:00,38,-15,6,1008,NW,37.55,0,0
12/27/2010 16:00,31,-15,5,1009,NW,48.73,0,0
12/27/2010 17:00,28,-15,4,1009,NW,55.88,0,0
12/27/2010 18:00,21,-19,3,1010,NW,64.82,0,0
12/27/2010 19:00,16,-21,2,1012,NW,73.76,0,0
12/27/2010 20:00,20,-21,1,1013,NW,86.72,0,0
12/27/2010 21:00,29,-19,-1,1014,NW,94.77,0,0
12/27/2010 22:00,15,-19,-2,1015,NW,101.92,0,0
12/27/2010 23:00,21,-19,-3,1016,NW,107.73,0,0
12/28/2010 0:00,16,-20,-4,1016,NW,112.65,0,0
12/28/2010 1:00,17,-20,-5,1016,NW,118.46,0,0
12/28/2010 2:00,18,-21,-6,1017,NW,123.38,0,0
12/28/2010 3:00,16,-20,-5,1017,NW,132.32,0,0
12/28/2010 4:00,16,-20,-5,1017,NW,139.47,0,0
12/28/2010 5:00,15,-20,-6,1017,NW,146.62,0,0
12/28/2010 6:00,16,-21,-6,1017,NW,152.43,0,0
12/28/2010 7:00,19,-21,-6,1017,NW,156.45,0,0
12/28/2010 8:00,14,-20,-5,1018,NW,162.26,0,0
12/28/2010 9:00,15,-20,-4,1018,NW,166.28,0,0
12/28/2010 10:00,18,-19,-2,1019,NW,173.43,0,0
12/28/2010 11:00,21,-19,-1,1019,NW,181.48,0,0
12/28/2010 12:00,19,-20,0,1019,NW,188.63,0,0
12/28/2010 13:00,19,-21,1,1019,NW,193.55,0,0
12/28/2010 14:00,17,-21,1,1018,NW,198.47,0,0
12/28/2010 15:00,21,-21,1,1019,NW,204.28,0,0
12/28/2010 16:00,14,-21,1,1019,NW,208.3,0,0
12/28/2010 17:00,20,-19,-1,1020,cv,0.89,0,0
12/28/2010 18:00,34,-19,-3,1020,cv,1.78,0,0
12/28/2010 19:00,31,-18,-4,1021,SE,1.79,0,0
12/28/2010 20:00,39,-18,-6,1021,SE,2.68,0,0
12/28/2010 21:00,88,-17,-7,1021,NE,0.89,0,0
12/28/2010 22:00,106,-18,-8,1021,NE,2.68,0,0
12/28/2010 23:00,67,-18,-10,1021,NE,4.47,0,0
12/29/2010 0:00,73,-18,-6,1021,NW,3.13,0,0
12/29/2010 1:00,65,-18,-8,1020,NW,4.92,0,0
12/29/2010 2:00,35,-16,-7,1020,NW,5.81,0,0
12/29/2010 3:00,31,-17,-6,1020,cv,0.45,0,0
12/29/2010 4:00,34,-16,-7,1019,cv,0.9,0,0
12/29/2010 5:00,34,-15,-6,1019,cv,1.79,0,0
12/29/2010 6:00,40,-16,-6,1018,NW,0.89,0,0
12/29/2010 7:00,42,-16,-7,1019,NE,1.79,0,0
12/29/2010 8:00,49,-16,-5,1019,NW,4.02,0,0
12/29/2010 9:00,67,-16,-5,1019,NW,4.91,0,0
12/29/2010 10:00,59,-14,-3,1019,NW,6.7,0,0
12/29/2010 11:00,56,-14,-2,1019,NW,9.83,0,0
12/29/2010 12:00,69,-13,0,1018,NW,19.66,0,0
12/29/2010 13:00,40,-17,-1,1018,NW,33.52,0,0
12/29/2010 14:00,30,-15,-1,1019,NW,45.59,0,0
12/29/2010 15:00,21,-16,-1,1020,NW,55.42,0,0
12/29/2010 16:00,20,-18,-2,1022,NW,64.36,0,0
12/29/2010 17:00,15,-20,-3,1022,NW,75.54,0,0
12/29/2010 18:00,13,-19,-4,1024,NW,86.72,0,0
12/29/2010 19:00,18,-19,-4,1025,NW,95.66,0,0
12/29/2010 20:00,22,-20,-5,1025,NW,102.81,0,0
12/29/2010 21:00,14,-19,-5,1026,NW,109.96,0,0
12/29/2010 22:00,14,-20,-6,1027,NW,118.01,0,0
12/29/2010 23:00,18,-20,-6,1027,NW,126.06,0,0
12/30/2010 0:00,17,-21,-7,1027,NW,133.21,0,0
12/30/2010 1:00,17,-21,-8,1027,NW,138.13,0,0
12/30/2010 2:00,17,-21,-8,1026,NW,145.28,0,0
12/30/2010 3:00,14,-22,-8,1026,NW,151.09,0,0
12/30/2010 4:00,14,-22,-8,1026,NW,158.24,0,0
12/30/2010 5:00,14,-22,-8,1024,NW,169.42,0,0
12/30/2010 6:00,15,-23,-8,1025,NW,174.34,0,0
12/30/2010 7:00,12,-23,-8,1025,NW,182.39,0,0
12/30/2010 8:00,10,-24,-8,1025,NW,190.44,0,0
12/30/2010 9:00,18,-23,-8,1025,NW,199.38,0,0
12/30/2010 10:00,15,-23,-7,1025,NW,210.56,0,0
12/30/2010 11:00,18,-24,-7,1025,NW,221.74,0,0
12/30/2010 12:00,13,-23,-5,1024,NW,231.57,0,0
12/30/2010 13:00,23,-23,-5,1023,NW,243.64,0,0
12/30/2010 14:00,27,-22,-5,1023,NW,255.71,0,0
12/30/2010 15:00,28,-22,-4,1023,NW,266.89,0,0
12/30/2010 16:00,19,-22,-5,1024,NW,276.72,0,0
12/30/2010 17:00,15,-23,-6,1025,NW,288.79,0,0
12/30/2010 18:00,17,-23,-6,1026,NW,302.65,0,0
12/30/2010 19:00,19,-24,-7,1026,NW,315.61,0,0
12/30/2010 20:00,23,-24,-8,1027,NW,326.79,0,0
12/30/2010 21:00,21,-24,-8,1027,NW,337.97,0,0
12/30/2010 22:00,16,-23,-8,1028,NW,345.12,0,0
12/30/2010 23:00,20,-23,-9,1028,NW,354.06,0,0
12/31/2010 0:00,20,-24,-9,1028,NW,359.87,0,0
12/31/2010 1:00,21,-23,-9,1028,NW,367.92,0,0
12/31/2010 2:00,20,-23,-9,1029,NW,376.86,0,0
12/31/2010 3:00,16,-24,-9,1028,NW,384.91,0,0
12/31/2010 4:00,16,-24,-10,1029,NW,392.96,0,0
12/31/2010 5:00,13,-23,-10,1029,NW,400.11,0,0
12/31/2010 6:00,14,-24,-10,1029,NW,409.05,0,0
12/31/2010 7:00,16,-23,-10,1029,NW,416.2,0,0
12/31/2010 8:00,18,-23,-9,1029,NW,424.25,0,0
12/31/2010 9:00,15,-23,-8,1030,NW,434.08,0,0
12/31/2010 10:00,19,-23,-7,1030,NW,447.04,0,0
12/31/2010 11:00,14,-22,-6,1029,NW,458.22,0,0
12/31/2010 12:00,18,-22,-4,1029,NW,468.05,0,0
12/31/2010 13:00,21,-21,-4,1028,NW,479.23,0,0
12/31/2010 14:00,21,-21,-3,1028,NW,489.06,0,0
12/31/2010 15:00,19,-20,-3,1028,NW,498.89,0,0
12/31/2010 16:00,18,-20,-4,1029,NW,508.72,0,0
12/31/2010 17:00,20,-20,-4,1029,NW,518.55,0,0
12/31/2010 18:00,28,-20,-5,1030,NW,526.6,0,0
12/31/2010 19:00,27,-20,-5,1030,NW,534.65,0,0
12/31/2010 20:00,17,-20,-6,1031,NW,543.59,0,0
12/31/2010 21:00,19,-21,-6,1031,NW,552.53,0,0
12/31/2010 22:00,16,-21,-7,1032,NW,559.68,0,0
12/31/2010 23:00,22,-21,-7,1033,NW,565.49,0,0
1/1/2011 0:00,0,-21,-9,1033,NW,570.41,0,0
1/1/2011 1:00,0,-21,-10,1033,NW,573.54,0,0
1/1/2011 2:00,0,-21,-11,1033,NW,577.56,0,0
1/1/2011 3:00,0,-21,-10,1034,NW,581.58,0,0
1/1/2011 4:00,0,-21,-12,1034,NW,585.6,0,0
1/1/2011 5:00,0,-20,-11,1034,NE,1.79,0,0
1/1/2011 6:00,0,-20,-12,1034,NW,3.13,0,0
1/1/2011 7:00,0,-20,-12,1035,NW,6.26,0,0
1/1/2011 8:00,0,-20,-8,1036,NW,11.18,0,0
1/1/2011 9:00,0,-19,-7,1037,NW,16.1,0,0
1/1/2011 10:00,0,-19,-6,1037,NW,21.91,0,0
1/1/2011 11:00,0,-18,-4,1036,NW,26.83,0,0
1/1/2011 12:00,0,-18,-3,1035,NW,30.85,0,0
1/1/2011 13:00,0,-18,-2,1035,NW,34.87,0,0
1/1/2011 14:00,0,-18,-1,1034,NW,39.79,0,0
1/1/2011 15:00,0,-18,-1,1034,NW,43.81,0,0
1/1/2011 16:00,0,-18,-1,1034,NW,46.94,0,0
1/1/2011 17:00,0,-19,-5,1034,NW,48.73,0,0
1/1/2011 18:00,0,-18,-3,1034,NW,51.86,0,0
1/1/2011 19:00,0,-19,-5,1035,NW,54.99,0,0
1/1/2011 20:00,0,-19,-7,1035,NW,58.12,0,0
1/1/2011 21:00,0,-18,-5,1035,NW,62.14,0,0
1/1/2011 22:00,0,-18,-9,1036,NW,66.16,0,0
1/1/2011 23:00,0,-17,-7,1037,NW,71.08,0,0
1/2/2011 0:00,36,-17,-7,1037,NW,75.1,0,0
1/2/2011 1:00,31,-17,-7,1037,NE,4.02,0,0
1/2/2011 2:00,20,-17,-7,1037,NE,8.94,0,0
1/2/2011 3:00,19,-18,-8,1037,NW,4.02,0,0
1/2/2011 4:00,18,-18,-8,1037,NE,4.02,0,0
1/2/2011 5:00,17,-18,-7,1037,NE,8.04,0,0
1/2/2011 6:00,14,-18,-8,1036,NW,4.92,0,0
1/2/2011 7:00,14,-18,-8,1037,NE,4.02,0,0
1/2/2011 8:00,22,-18,-7,1037,NE,8.94,0,0
1/2/2011 9:00,22,-18,-6,1038,NE,12.96,0,0
1/2/2011 10:00,25,-18,-4,1038,NE,16.98,0,0
1/2/2011 11:00,24,-17,-3,1037,NE,21,0,0
1/2/2011 12:00,31,-17,-3,1036,NE,24.13,0,0
1/2/2011 13:00,37,-17,-1,1035,cv,1.79,0,0
1/2/2011 14:00,35,-17,-1,1034,cv,2.68,0,0
1/2/2011 15:00,32,-17,-1,1033,cv,3.57,0,0
1/2/2011 16:00,37,-17,-1,1033,cv,4.46,0,0
1/2/2011 17:00,40,-17,-2,1033,cv,5.35,0,0
1/2/2011 18:00,52,-17,-3,1033,SE,1.79,0,0
1/2/2011 19:00,63,-16,-5,1033,cv,0.89,0,0
1/2/2011 20:00,72,-15,-5,1033,SE,0.89,0,0
1/2/2011 21:00,76,-15,-5,1033,cv,0.89,0,0
1/2/2011 22:00,76,-15,-6,1033,cv,1.78,0,0
1/2/2011 23:00,67,-15,-6,1034,cv,2.67,0,0
1/3/2011 0:00,65,-15,-7,1033,NE,0.89,0,0
1/3/2011 1:00,78,-15,-6,1033,NE,1.78,0,0
1/3/2011 2:00,85,-15,-7,1033,NE,2.67,0,0
1/3/2011 3:00,143,-15,-8,1032,NE,3.56,0,0
1/3/2011 4:00,181,-15,-8,1032,SE,0.89,0,0
1/3/2011 5:00,188,-15,-8,1032,cv,0.89,0,0
1/3/2011 6:00,167,-15,-9,1032,NE,0.89,0,0
1/3/2011 7:00,173,-15,-9,1032,NW,0.89,0,0
1/3/2011 8:00,155,-15,-9,1032,NW,2.68,0,0
1/3/2011 9:00,124,-13,-8,1033,NE,0.89,0,0
1/3/2011 10:00,105,-14,-6,1033,cv,0.89,0,0
1/3/2011 11:00,87,-13,-4,1032,SE,0.89,0,0
1/3/2011 12:00,93,-13,-3,1031,cv,0.89,0,0
1/3/2011 13:00,134,-13,-2,1030,cv,1.78,0,0
1/3/2011 14:00,164,-15,-1,1029,cv,2.67,0,0
1/3/2011 15:00,180,-15,-1,1029,SE,1.79,0,0
1/3/2011 16:00,184,-15,-2,1029,cv,0.89,0,0
1/3/2011 17:00,175,-15,-3,1029,cv,1.34,0,0
1/3/2011 18:00,188,-14,-5,1029,NE,0.89,0,0
1/3/2011 19:00,255,-14,-5,1030,NE,1.78,0,0
1/3/2011 20:00,286,-14,-8,1029,NE,2.67,0,0
1/3/2011 21:00,225,-15,-8,1029,cv,0.45,0,0
1/3/2011 22:00,234,-15,-9,1029,cv,1.34,0,0
1/3/2011 23:00,226,-15,-9,1029,NW,1.79,0,0
1/4/2011 0:00,233,-15,-10,1029,NW,2.68,0,0
1/4/2011 1:00,275,-15,-10,1028,cv,0.45,0,0
1/4/2011 2:00,153,-16,-11,1028,NW,3.13,0,0
1/4/2011 3:00,121,-15,-9,1028,NW,4.92,0,0
1/4/2011 4:00,77,-15,-11,1028,NW,5.81,0,0
1/4/2011 5:00,64,-16,-11,1028,NW,7.6,0,0
1/4/2011 6:00,67,-15,-10,1028,NW,9.39,0,0
1/4/2011 7:00,67,-15,-11,1028,cv,0.89,0,0
1/4/2011 8:00,59,-16,-11,1028,NW,1.79,0,0
1/4/2011 9:00,74,-14,-9,1028,NE,1.79,0,0
1/4/2011 10:00,89,-13,-5,1028,cv,0.89,0,0
1/4/2011 11:00,96,-14,-4,1028,cv,1.78,0,0
1/4/2011 12:00,96,-14,-2,1027,cv,2.67,0,0
1/4/2011 13:00,85,-14,0,1026,cv,3.56,0,0
1/4/2011 14:00,84,-14,2,1025,NW,3.13,0,0
1/4/2011 15:00,90,-15,2,1024,NW,8.94,0,0
1/4/2011 16:00,61,-16,2,1024,NW,13.86,0,0
1/4/2011 17:00,65,-17,0,1025,NW,21.01,0,0
1/4/2011 18:00,73,-15,0,1026,NW,29.06,0,0
1/4/2011 19:00,68,-16,0,1027,NW,36.21,0,0
1/4/2011 20:00,58,-17,-2,1027,NW,43.36,0,0
1/4/2011 21:00,53,-17,-2,1028,NW,51.41,0,0
1/4/2011 22:00,46,-18,-3,1028,NW,58.56,0,0
1/4/2011 23:00,38,-18,-4,1029,NW,66.61,0,0
1/5/2011 0:00,28,-19,-5,1029,NW,75.55,0,0
1/5/2011 1:00,31,-19,-5,1029,NW,85.38,0,0
1/5/2011 2:00,24,-20,-6,1029,NW,95.21,0,0
1/5/2011 3:00,21,-20,-7,1030,NW,104.15,0,0
1/5/2011 4:00,27,-20,-7,1030,NW,113.09,0,0
1/5/2011 5:00,23,-21,-7,1030,NW,122.92,0,0
1/5/2011 6:00,24,-21,-8,1030,NW,130.07,0,0
1/5/2011 7:00,21,-21,-8,1031,NW,137.22,0,0
1/5/2011 8:00,19,-22,-7,1032,NW,146.16,0,0
1/5/2011 9:00,21,-21,-7,1032,NW,155.1,0,0
1/5/2011 10:00,19,-21,-6,1032,NW,164.04,0,0
1/5/2011 11:00,21,-21,-4,1032,NW,172.98,0,0
1/5/2011 12:00,18,-21,-4,1031,NW,182.81,0,0
1/5/2011 13:00,19,-21,-3,1031,NW,191.75,0,0
1/5/2011 14:00,16,-20,-2,1030,NW,199.8,0,0
1/5/2011 15:00,18,-20,-2,1031,NW,208.74,0,0
1/5/2011 16:00,18,-20,-2,1031,NW,218.57,0,0
1/5/2011 17:00,16,-19,-3,1032,NW,227.51,0,0
1/5/2011 18:00,10,-19,-4,1032,NW,235.56,0,0
1/5/2011 19:00,16,-19,-4,1033,NW,243.61,0,0
1/5/2011 20:00,17,-19,-5,1035,NW,252.55,0,0
1/5/2011 21:00,17,-19,-5,1035,NW,259.7,0,0
1/5/2011 22:00,30,-19,-5,1036,NW,266.85,0,0
1/5/2011 23:00,12,-19,-5,1037,NW,274.9,0,0
1/6/2011 0:00,13,-19,-6,1037,NW,282.95,0,0
1/6/2011 1:00,17,-20,-7,1037,NW,288.76,0,0
1/6/2011 2:00,10,-20,-7,1038,NW,294.57,0,0
1/6/2011 3:00,12,-20,-7,1038,NW,302.62,0,0
1/6/2011 4:00,13,-20,-8,1038,NW,307.54,0,0
1/6/2011 5:00,13,-20,-8,1038,NW,312.46,0,0
1/6/2011 6:00,9,-20,-8,1039,NW,317.38,0,0
1/6/2011 7:00,6,-21,-9,1039,NW,321.4,0,0
1/6/2011 8:00,9,-20,-9,1040,NW,325.42,0,0
1/6/2011 9:00,14,-20,-6,1041,NW,332.57,0,0
1/6/2011 10:00,14,-20,-5,1041,NW,341.51,0,0
1/6/2011 11:00,13,-19,-4,1040,NW,350.45,0,0
1/6/2011 12:00,18,-19,-2,1039,NW,359.39,0,0
1/6/2011 13:00,15,-19,-2,1038,NW,368.33,0,0
1/6/2011 14:00,18,-19,-1,1037,NW,377.27,0,0
1/6/2011 15:00,13,-18,-1,1037,NW,385.32,0,0
1/6/2011 16:00,13,-18,-2,1037,NW,392.47,0,0
1/6/2011 17:00,20,-18,-1,1036,NW,399.62,0,0
1/6/2011 18:00,21,-18,-2,1037,NW,406.77,0,0
1/6/2011 19:00,22,-18,-3,1037,NW,412.58,0,0
1/6/2011 20:00,27,-18,-4,1037,NW,417.5,0,0
1/6/2011 21:00,21,-19,-6,1037,NW,422.42,0,0
1/6/2011 22:00,28,-19,-6,1038,NW,425.55,0,0
1/6/2011 23:00,22,-19,-7,1038,NW,429.57,0,0
1/7/2011 0:00,18,-18,-6,1037,NW,432.7,0,0
1/7/2011 1:00,17,-18,-7,1037,NW,437.62,0,0
1/7/2011 2:00,16,-19,-7,1036,NW,441.64,0,0
1/7/2011 3:00,27,-19,-10,1036,NW,445.66,0,0
1/7/2011 4:00,17,-19,-8,1035,NE,4.02,0,0
1/7/2011 5:00,13,-19,-11,1035,NW,4.02,0,0
1/7/2011 6:00,23,-19,-11,1035,NW,7.15,0,0
1/7/2011 7:00,27,-19,-11,1035,NW,10.28,0,0
1/7/2011 8:00,44,-19,-8,1035,NW,13.41,0,0
1/7/2011 9:00,24,-18,-5,1034,NW,17.43,0,0
1/7/2011 10:00,32,-18,-4,1034,NW,22.35,0,0
1/7/2011 11:00,40,-18,-3,1033,NW,25.48,0,0
1/7/2011 12:00,43,-18,-2,1032,NW,27.27,0,0
1/7/2011 13:00,51,-17,-1,1030,cv,0.89,0,0
1/7/2011 14:00,48,-18,1,1028,cv,2.68,0,0
1/7/2011 15:00,56,-18,1,1027,SE,1.79,0,0
1/7/2011 16:00,56,-18,0,1026,SE,4.92,0,0
1/7/2011 17:00,54,-17,-1,1026,SE,8.05,0,0
1/7/2011 18:00,69,-17,-1,1026,SE,12.07,0,0
1/7/2011 19:00,79,-17,-2,1025,SE,15.2,0,0
1/7/2011 20:00,79,-16,-2,1025,SE,18.33,0,0
1/7/2011 21:00,92,-17,-4,1025,SE,19.22,0,0
1/7/2011 22:00,86,-16,-4,1025,cv,0.89,0,0
1/7/2011 23:00,109,-16,-7,1025,cv,1.78,0,0
1/8/2011 0:00,120,-14,-7,1025,SE,0.89,0,0
1/8/2011 1:00,126,-15,-6,1024,SE,2.68,0,0
1/8/2011 2:00,156,-15,-8,1024,cv,0.89,0,0
1/8/2011 3:00,156,-15,-7,1024,NW,0.89,0,0
1/8/2011 4:00,173,-15,-7,1024,NW,2.68,0,0
1/8/2011 5:00,181,-15,-6,1024,NW,5.81,0,0
1/8/2011 6:00,118,-15,-5,1025,NW,8.94,0,0
1/8/2011 7:00,79,-16,-5,1025,NW,13.86,0,0
1/8/2011 8:00,25,-14,-3,1026,NW,18.78,0,0
1/8/2011 9:00,19,-16,-3,1027,NW,25.93,0,0
1/8/2011 10:00,16,-17,-3,1028,NW,34.87,0,0
1/8/2011 11:00,21,-17,-2,1028,NW,46.05,0,0
1/8/2011 12:00,20,-17,-1,1027,NW,54.99,0,0
1/8/2011 13:00,23,-17,-1,1027,NW,63.93,0,0
1/8/2011 14:00,26,-17,-1,1028,NW,73.76,0,0
1/8/2011 15:00,17,-18,-1,1028,NW,83.59,0,0
1/8/2011 16:00,0,-18,-1,1029,NW,93.42,0,0
1/8/2011 17:00,0,-18,-2,1030,NW,101.47,0,0
1/8/2011 18:00,0,-19,-2,1031,NW,111.3,0,0
1/8/2011 19:00,0,-20,-2,1032,NW,121.13,0,0
1/8/2011 20:00,0,-20,-3,1033,NW,138.12,0,0
1/8/2011 21:00,0,-21,-5,1034,NW,151.08,0,0
1/8/2011 22:00,0,-22,-6,1035,NW,160.91,0,0
1/8/2011 23:00,0,-22,-6,1036,NW,172.98,0,0
1/9/2011 0:00,0,-22,-6,1037,NW,184.16,0,0
1/9/2011 1:00,0,-22,-7,1037,NW,197.12,0,0
1/9/2011 2:00,0,-23,-7,1037,NW,209.19,0,0
1/9/2011 3:00,0,-23,-7,1037,NW,220.37,0,0
1/9/2011 4:00,0,-24,-8,1037,NW,230.2,0,0
1/9/2011 5:00,0,-24,-8,1038,NW,242.27,0,0
1/9/2011 6:00,0,-23,-9,1038,NW,250.32,0,0
1/9/2011 7:00,0,-23,-9,1039,NW,256.13,0,0
1/9/2011 8:00,0,-22,-8,1039,NW,260.15,0,0
1/9/2011 9:00,0,-22,-7,1040,NW,268.2,0,0
1/9/2011 10:00,0,-23,-6,1039,NW,277.14,0,0
1/9/2011 11:00,0,-23,-4,1039,NW,286.08,0,0
1/9/2011 12:00,0,-22,-4,1038,NW,295.02,0,0
1/9/2011 13:00,0,-22,-3,1037,NW,303.96,0,0
1/9/2011 14:00,0,-22,-3,1036,NW,312.9,0,0
1/9/2011 15:00,0,-22,-3,1035,NW,320.95,0,0
1/9/2011 16:00,0,-22,-3,1035,NW,328.1,0,0
1/9/2011 17:00,0,-21,-3,1035,NW,335.25,0,0
1/9/2011 18:00,0,-22,-4,1035,NW,341.06,0,0
1/9/2011 19:00,0,-22,-4,1035,NW,345.98,0,0
1/9/2011 20:00,0,-22,-5,1035,NW,350.9,0,0
1/9/2011 21:00,0,-22,-5,1035,NW,354.92,0,0
1/9/2011 22:00,0,-22,-6,1035,NW,358.05,0,0
1/9/2011 23:00,0,-22,-6,1035,NW,362.07,0,0
1/10/2011 0:00,0,-21,-5,1034,NW,369.22,0,0
1/10/2011 1:00,0,-21,-6,1034,NW,376.37,0,0
1/10/2011 2:00,0,-21,-6,1034,NW,382.18,0,0
1/10/2011 3:00,0,-21,-6,1033,NW,391.12,0,0
1/10/2011 4:00,0,-21,-6,1033,NW,398.27,0,0
1/10/2011 5:00,0,-21,-7,1032,NW,403.19,0,0
1/10/2011 6:00,0,-22,-10,1032,cv,0.89,0,0
1/10/2011 7:00,0,-22,-10,1032,NE,3.13,0,0
1/10/2011 8:00,0,-22,-10,1032,NW,4.02,0,0
1/10/2011 9:00,0,-21,-7,1031,NW,8.04,0,0
1/10/2011 10:00,0,-21,-5,1030,NE,4.92,0,0
1/10/2011 11:00,0,-20,-4,1029,NW,4.92,0,0
1/10/2011 12:00,0,-20,-2,1028,NW,8.05,0,0
1/10/2011 13:00,0,-20,0,1026,NW,13.86,0,0
1/10/2011 14:00,0,-23,0,1025,NW,21.01,0,0
1/10/2011 15:00,0,-23,0,1025,NW,28.16,0,0
1/10/2011 16:00,43,-22,0,1024,NW,33.08,0,0
1/10/2011 17:00,50,-20,-1,1024,cv,4.02,0,0
1/10/2011 18:00,70,-20,-3,1024,SE,3.13,0,0
1/10/2011 19:00,69,-19,-4,1023,SE,6.26,0,0
1/10/2011 20:00,88,-19,-3,1023,SE,11.18,0,0
1/10/2011 21:00,106,-20,-3,1022,SE,15.2,0,0
1/10/2011 22:00,115,-20,-4,1022,SE,18.33,0,0
1/10/2011 23:00,100,-20,-6,1022,cv,0.89,0,0
1/11/2011 0:00,105,-19,-7,1021,cv,1.78,0,0
1/11/2011 1:00,76,-19,-2,1021,NW,4.92,0,0
1/11/2011 2:00,33,-19,-5,1021,NW,6.71,0,0
1/11/2011 3:00,29,-19,-7,1021,NW,8.5,0,0
1/11/2011 4:00,26,-19,-6,1021,cv,1.79,0,0
1/11/2011 5:00,19,-19,-4,1021,NW,8.05,0,0
1/11/2011 6:00,18,-20,-5,1022,NW,13.86,0,0
1/11/2011 7:00,13,-20,-5,1022,NW,19.67,0,0
1/11/2011 8:00,14,-20,-6,1023,NW,25.48,0,0
1/11/2011 9:00,15,-20,-4,1024,NW,33.53,0,0
1/11/2011 10:00,18,-20,-3,1025,NW,41.58,0,0
1/11/2011 11:00,21,-20,-3,1025,NW,49.63,0,0
1/11/2011 12:00,21,-20,-2,1024,NW,56.78,0,0
1/11/2011 13:00,16,-21,-1,1023,NW,64.83,0,0
1/11/2011 14:00,8,-20,-1,1023,NW,71.98,0,0
1/11/2011 15:00,18,-20,-1,1022,NW,80.92,0,0
1/11/2011 16:00,12,-20,-1,1023,NW,88.97,0,0
1/11/2011 17:00,13,-22,-2,1023,NW,94.78,0,0
1/11/2011 18:00,19,-22,-3,1024,NW,99.7,0,0
1/11/2011 19:00,21,-23,-3,1024,NW,106.85,0,0
1/11/2011 20:00,20,-23,-5,1025,cv,0.89,0,0
1/11/2011 21:00,22,-23,-6,1025,NW,4.02,0,0
1/11/2011 22:00,37,-23,-7,1025,cv,0.89,0,0
1/11/2011 23:00,54,-23,-8,1025,cv,1.78,0,0
